info,nombre,categ,tipo,emisor,admin,ambito,tema,lon,lat,region,cut_reg,provincia,cut_pro,comuna,cut_com
Cuarteles de Carabineros,RETEN COIRON (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.77510116526881,-31.903383103196543,Coquimbo,04,Choapa,042,Salamanca,04204
Cuarteles de Carabineros,RETEN EL MOLLE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.95229947489376,-29.977833435948515,Coquimbo,04,Elqui,041,Vicuña,04106
Cuarteles de Carabineros,RETEN EL PALQUI,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.94337225230117,-30.768478373913368,Coquimbo,04,Limarí,043,Monte Patria,04303
Cuarteles de Carabineros,RETEN GUANAQUEROS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.4297393135753,-30.196559321205417,Coquimbo,04,Elqui,041,Coquimbo,04102
Cuarteles de Carabineros,RETEN CHANARAL ALTO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.01055697889237,-30.879547643668104,Coquimbo,04,Limarí,043,Monte Patria,04303
Cuarteles de Carabineros,RETEN LA CANELA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.45649700036869,-31.3971610003065,Coquimbo,04,Choapa,042,Canela,04202
Cuarteles de Carabineros,SUBCOM. MONTE PATRIA,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.95868100017528,-30.696331999745606,Coquimbo,04,Limarí,043,Monte Patria,04303
Cuarteles de Carabineros,SUBCOM. LOS VILOS,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.51033599972337,-31.9144000000654,Coquimbo,04,Choapa,042,Los Vilos,04203
Cuarteles de Carabineros,RETEN HURTADO (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.66904719714186,-30.277742642988894,Coquimbo,04,Limarí,043,Río Hurtado,04305
Cuarteles de Carabineros,SUBCOM. I.A.T. LA SERENA,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.2636820001461,-29.9420929998678,Coquimbo,04,Elqui,041,La Serena,04101
Cuarteles de Carabineros,SUBCOM. COMBARBALA,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.00212000051395,-31.178436999671934,Coquimbo,04,Limarí,043,Combarbalá,04302
Cuarteles de Carabineros,RETEN PISCO ELQUI (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.49404478745062,-30.123483128729628,Coquimbo,04,Elqui,041,Paiguano,04105
Cuarteles de Carabineros,RETEN PICHIDANGUI,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.52636078964156,-32.141435532389615,Coquimbo,04,Choapa,042,Los Vilos,04203
Cuarteles de Carabineros,SUBCOM. LA FLORIDA,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.21828000010302,-29.915889999767977,Coquimbo,04,Elqui,041,La Serena,04101
Cuarteles de Carabineros,RETEN PENUELAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.28746200012066,-29.949079000357212,Coquimbo,04,Elqui,041,La Serena,04101
Cuarteles de Carabineros,RETEN PEDREGAL (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.70948700044244,-30.854401999581615,Coquimbo,04,Limarí,043,Monte Patria,04303
Cuarteles de Carabineros,RETEN LAS TORTOLAS (F),Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.59979543744862,-30.74277651537285,Coquimbo,04,Limarí,043,Monte Patria,04303
Cuarteles de Carabineros,RETEN LA HIGUERA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.2003407294318,-29.51062046919832,Coquimbo,04,Elqui,041,La Higuera,04104
Cuarteles de Carabineros,RETEN LAS ENCINAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.32826000010141,-29.97469999956454,Coquimbo,04,Elqui,041,Coquimbo,04102
Cuarteles de Carabineros,RETEN PICHASCA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.87095295751189,-30.394745171703608,Coquimbo,04,Limarí,043,Río Hurtado,04305
Cuarteles de Carabineros,TENENCIA CATEMU,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.96205100013982,-32.778900999777136,Valparaíso,05,San Felipe de Aconcagua,057,Catemu,05702
Cuarteles de Carabineros,TENENCIA CARRETERA VALPARAISO,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.56028899989924,-33.14674599992908,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,TENENCIA CARRETERA PETORCA,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.32454227441305,-32.435723346975195,Valparaíso,05,Petorca,054,Papudo,05403
Cuarteles de Carabineros,TENENCIA CALLE LARGA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.62674400011049,-32.85566799997741,Valparaíso,05,Los Andes,053,Calle Larga,05302
Cuarteles de Carabineros,TENENCIA CABILDO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.06484216276193,-32.425597842237856,Valparaíso,05,Petorca,054,Cabildo,05402
Cuarteles de Carabineros,SUBCOM. QUINTERO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.52801300049052,-32.78748999986886,Valparaíso,05,Valparaíso,051,Quintero,05107
Cuarteles de Carabineros,SUBCOM. LOS LIBERTADORES (F),Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.11834667457723,-32.84613817396734,Valparaíso,05,Los Andes,053,Los Andes,05301
Cuarteles de Carabineros,SUBCOM. LLO LLEO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.61808254174703,-33.61077034208579,Valparaíso,05,San Antonio,056,San Antonio,05601
Cuarteles de Carabineros,SUBCOM. LLAY LLAY,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.95526900049668,-32.842367000305366,Valparaíso,05,San Felipe de Aconcagua,057,Llaillay,05703
Cuarteles de Carabineros,SUBCOM. I.A.T. VALPARAÍSO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.60131599952548,-33.043240000190195,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,TENENCIA CORDILLERA VALPO.,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.63802100026263,-33.04334399990676,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,SUBCOM. GOMEZ CARRENO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.5189149996477,-32.99941800031087,Valparaíso,05,Valparaíso,051,Viña del Mar,05109
Cuarteles de Carabineros,SUBCOM. ROCAS SANTO DOMINGO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.61081988949151,-33.633941512108436,Valparaíso,05,San Antonio,056,Santo Domingo,05606
Cuarteles de Carabineros,TENENCIA EL BELLOTO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.40482099983993,-33.04620199979744,Valparaíso,05,Marga Marga,058,Quilpué,05801
Cuarteles de Carabineros,TENENCIA SANTA MARIA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.65778000049421,-32.74869000042567,Valparaíso,05,San Felipe de Aconcagua,057,Santa María,05706
Cuarteles de Carabineros,TENENCIA FORESTAL,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.54392399981386,-33.029509999953184,Valparaíso,05,Valparaíso,051,Viña del Mar,05109
Cuarteles de Carabineros,TENENCIA LA CRUZ,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.23248300025648,-32.84734400008725,Valparaíso,05,Quillota,055,La Cruz,05504
Cuarteles de Carabineros,TENENCIA NOGALES,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.19972700048324,-32.73922800032791,Valparaíso,05,Quillota,055,Nogales,05506
Cuarteles de Carabineros,TENENCIA NUEVA AURORA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.56481499976482,-33.04741100016779,Valparaíso,05,Valparaíso,051,Viña del Mar,05109
Cuarteles de Carabineros,TENENCIA OHIGGINS,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.58663300028607,-33.061446999914665,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,TENENCIA PETORCA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.93085981108976,-32.250994752690154,Valparaíso,05,Petorca,054,Petorca,05404
Cuarteles de Carabineros,TENENCIA PUCHUNCAVI,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.40844899962534,-32.71890099961754,Valparaíso,05,Valparaíso,051,Puchuncaví,05105
Cuarteles de Carabineros,TENENCIA PUTAENDO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.71639599960795,-32.62325299965976,Valparaíso,05,San Felipe de Aconcagua,057,Putaendo,05705
Cuarteles de Carabineros,TENENCIA RECREO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.57900199970818,-33.030878000277795,Valparaíso,05,Valparaíso,051,Viña del Mar,05109
Cuarteles de Carabineros,TENENCIA REÑACA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.54249799971976,-32.96962900005614,Valparaíso,05,Valparaíso,051,Viña del Mar,05109
Cuarteles de Carabineros,TENENCIA RINCONADA,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.68871199985718,-32.83281100025292,Valparaíso,05,Los Andes,053,Rinconada,05303
Cuarteles de Carabineros,TENENCIA RODELILLO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.57681699986975,-33.05767999974953,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,ZONA DE CARABS. VALPARAISO,Base,ZONA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.61873299980483,-33.04881899988444,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,SUBCOM. CONCON,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.51293885823532,-32.92239145688349,Valparaíso,05,Valparaíso,051,Concón,05103
Cuarteles de Carabineros,SUBCOM. EL QUISCO,Base,SUBCOMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.69434609281386,-33.39778522781377,Valparaíso,05,San Antonio,056,El Quisco,05604
Cuarteles de Carabineros,RETEN ZAPALLAR,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.45481700033555,-32.5562730004425,Valparaíso,05,Petorca,054,Zapallar,05405
Cuarteles de Carabineros,TENENCIA OLMUE,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.18772800003322,-32.99833399977053,Valparaíso,05,Marga Marga,058,Olmué,05803
Cuarteles de Carabineros,TENENCIA SAN ESTEBAN (F),Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.58033099974136,-32.79970999964219,Valparaíso,05,Los Andes,053,San Esteban,05304
Cuarteles de Carabineros,PREFECTURA DE CARABS. VALPARAISO,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.61875000006751,-33.04884000006104,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,PREFECTURA DE CARABS. SAN ANTONIO,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.61227799981624,-33.59751000043707,Valparaíso,05,San Antonio,056,San Antonio,05601
Cuarteles de Carabineros,PREFECTURA DE CARABS. ACONCAGUA,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.7266709997359,-32.75520200009073,Valparaíso,05,San Felipe de Aconcagua,057,San Felipe,05701
Cuarteles de Carabineros,RETEN VALLE HERMOSO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.19827144469224,-32.44293853777959,Valparaíso,05,Petorca,054,La Ligua,05401
Cuarteles de Carabineros,8VA. COM. FLORIDA VALPO.,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.62181700020462,-33.05313700041416,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,7MA. COM. LA CALERA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.19047446784646,-32.78417955733399,Valparaíso,05,Quillota,055,Calera,05502
Cuarteles de Carabineros,6TA. COM. VILLA ALEMANA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.37097999952138,-33.04333000019255,Valparaíso,05,Marga Marga,058,Villa Alemana,05804
Cuarteles de Carabineros,6TA. COM. ISLA PASCUA (F),Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-109.43699614160809,-27.16077369199963,Valparaíso,05,Isla de Pascua,052,Isla de Pascua,05201
Cuarteles de Carabineros,5TA. COM. VINA DEL MAR,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.51739300050457,-33.02339599964761,Valparaíso,05,Valparaíso,051,Viña del Mar,05109
Cuarteles de Carabineros,5TA. COM. CASABLANCA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.4084620002352,-33.32044100000199,Valparaíso,05,Valparaíso,051,Casablanca,05102
Cuarteles de Carabineros,4TA. COM. R.P.Y TTO.VALPARAISO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.61821499950571,-33.04804299982816,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,4TA. COM. QUILLOTA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.24899899984308,-32.87839000037722,Valparaíso,05,Quillota,055,Quillota,05501
Cuarteles de Carabineros,3RA. COM. NORTE VALPO.,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.60128999977438,-33.04325000009612,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,3RA. COM. LOS ANDES,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.60359200019528,-32.83372199995009,Valparaíso,05,Los Andes,053,Los Andes,05301
Cuarteles de Carabineros,3RA. COM. LIMACHE,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.27858899982793,-32.98617199969925,Valparaíso,05,Marga Marga,058,Limache,05802
Cuarteles de Carabineros,3RA. COM. ALGARROBO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.66922000019805,-33.365513999970084,Valparaíso,05,San Antonio,056,Algarrobo,05602
Cuarteles de Carabineros,2DA. COM. SAN FELIPE,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.72678899980353,-32.755179999784865,Valparaíso,05,San Felipe de Aconcagua,057,San Felipe,05701
Cuarteles de Carabineros,2DA. COM. QUILPUE,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.43881800030542,-33.0553280003118,Valparaíso,05,Marga Marga,058,Quilpué,05801
Cuarteles de Carabineros,2DA. COM. CENTRAL VALPO.,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.61863000008586,-33.048308999554465,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,2DA. COM. CARTAGENA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.59792699989266,-33.54785299998475,Valparaíso,05,San Antonio,056,Cartagena,05603
Cuarteles de Carabineros,1RA. COM. VINA DEL MAR,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.5557520001161,-33.0191320001412,Valparaíso,05,Valparaíso,051,Viña del Mar,05109
Cuarteles de Carabineros,1RA. COM. SUR VALPARAISO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.63768499975795,-33.029423000198854,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,1RA. COM. SAN ANTONIO,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.6122769999337,-33.59748400001718,Valparaíso,05,San Antonio,056,San Antonio,05601
Cuarteles de Carabineros,1RA. COM. LA LIGUA,Base,COMISARIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.22940099963071,-32.45002499978426,Valparaíso,05,Petorca,054,La Ligua,05401
Cuarteles de Carabineros,SUBCOM I.A.T. SAN FELIPE,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.94077299964161,-32.851729000101834,Valparaíso,05,San Felipe de Aconcagua,057,Llaillay,05703
Cuarteles de Carabineros,PREFECTURA DE CARABS. VINA DEL MAR,Base,PREFECTURA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.55578899981111,-33.01920800005369,Valparaíso,05,Valparaíso,051,Viña del Mar,05109
Cuarteles de Carabineros,RETEN CABO 1º JUAN CARLOS SILVA TORO,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.55962600032052,-33.056546999907226,Valparaíso,05,Valparaíso,051,Valparaíso,05101
Cuarteles de Carabineros,TENENCIA CARRETERA HIJUELAS,Base,TENENCIA CARRETERAS,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.15497000017137,-32.801288999623,Valparaíso,05,Quillota,055,Hijuelas,05503
Cuarteles de Carabineros,RETEN CASAS DE ALICAHUE,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.7858536160337,-32.34904549236515,Valparaíso,05,Petorca,054,Cabildo,05402
Cuarteles de Carabineros,RETEN EL MELON,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.21328459578156,-32.69072857214688,Valparaíso,05,Quillota,055,Nogales,05506
Cuarteles de Carabineros,RETEN CACHAGUA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.45317804389812,-32.5773160481601,Valparaíso,05,Petorca,054,Zapallar,05405
Cuarteles de Carabineros,TENENCIA EL TABO,Base,TENENCIA,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.66597300037606,-33.452983999635165,Valparaíso,05,San Antonio,056,El Tabo,05605
Cuarteles de Carabineros,RETEN GUARDIA VIEJA,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.26577656080968,-32.90292592667196,Valparaíso,05,Los Andes,053,Los Andes,05301
Cuarteles de Carabineros,RETEN GUZMANES,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-70.73370799967535,-32.58293800027615,Valparaíso,05,San Felipe de Aconcagua,057,Putaendo,05705
Cuarteles de Carabineros,RETEN HIJUELAS,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.14426899949412,-32.80218399975894,Valparaíso,05,Quillota,055,Hijuelas,05503
Cuarteles de Carabineros,RETEN HORCON,Base,RETEN,Carabineros de Chile,Carabineros de Chile,Sociedad y cultura,Infraestructura,-71.48618237452297,-32.716362032868744,Valparaíso,05,Valparaíso,051,Puchuncaví,05105
